"state.abb","fips","county_name","pslave1860","longitude","latitude","coarea00","coarea","rugged","land.ineq1860","sfarmprop1860","totpop1860","fvalpc1860","fvalpac1860","acimp1860","fbprop1860","rail1860","water1860","sprop1850","sprop","cottonsuit","nmatch.diff.20","blkprop1870","blkprop20","blkprop40","blkprop70","blkprop00","blkprop2010","totpop00","highsch90","unemp","medinc00","wbincratio00","slavesperhouse","s.mortrate","w.mortrate","livstock","livstock1870","farmval","farmval1870","totpop1880","totpop1890","totpop10","totpop20","totpop30","totpop40","totpop50","lynchings","lynchrate","tractors40","tractors30","blklwage1940","whtlwage1940","btenantprop25","wtenantprop25","coacres25","bfarmerownerprop25","wfarmerownerprop25","sprop.1","land.ineq","sfarmprop","totpop","fvalpc","acimp","fbprop","rail","water","pdem1840","pdem1844","pdem1848","pdem1852","pdem1856","pdem1860","pdem1864","pdem1868","pdem1872","pdem1876","pdem1880","pdem1884","pdem1888","pdem1892","pdem1896","pdem1900","pdem1904","pdem1908","pdem1912","pdem1916","pdem1920","pdem1924","pdem1928","pdem1932","pdem1936","pdem1940","pdem1944","pdem1948","pdem1952","pdem1956","pdem1960","pdem1964","breckinridge1860","wallace68.alt","thurmond48","wht.obama.vote","stot1860","whtot1860","wbincratio2014","w.med.income2014","b.med.income2014","outflow","inflow","therm.diff","btherm","wtherm","sample.size","sample.size.td","sample.size.bt","sample.size.wt"
"NJ",34003,"Bergen",0,-74.0743909067262,40.9596977898446,0.0683473863630402,234,64.7360153198242,0.463331927946045,0.506765067650677,21618,547.452354519382,136.498448727264,86703,0.0769266352113979,1,1,0.00278438030560272,0,0.252455,0,0.054179669344665,0.0196295259203713,0.0237595387236785,0.0277446181120074,0.0526717021935986,0.0579737845756787,884118,81.5999984741211,3.6,59557,1.28043161047539,NA,NA,NA,733476,842598,11834825,19143150,36786,47226,138002,210703,364977,409646,539139,0,0,0.209227467811159,0.181962025316456,6.82437367004309,7.27239839257005,NA,NA,151680,NA,NA,0,0.463331927946045,0.506765067650677,21618,547.452354519382,86703,0.0769266352113979,1,1,57.9000015258789,59.5,55.2999992370605,60.4000015258789,55.7000007629395,0,61,0,50.5999984741211,57.2999992370605,53.4000015258789,53.0999984741211,53,53.0999984741211,32.9000015258789,40.4000015258789,40.0999984741211,33.4000015258789,40.0999984741211,37.4000015258789,19.8999996185303,19.2000007629395,36,44.5999984741211,50.0999984741211,36.7000007629395,34.7000007629395,31.7999992370605,30.3600006103516,24.2999992370605,40.9000015258789,59.6800003051758,59,4.81239615308399,0,NA,0,19955,1.3454321026234,86109,64001,78270,78670,18.9283357300046,54.9796994273481,72.4043683568774,31.9027000069618,25.0041000247002,28.0041000247002,26.9027000069618
"NJ",34005,"Burlington",0,-74.6680196249793,39.8775440378122,0.223373542062689,805,11.5425910949707,0.442251067639862,0.303104977821587,46431.0413621541,352.956746430726,102.840681521236,159354.732486796,0.0447214960788257,1,1,0,0,0.379417741935484,0,0.0473536046533306,0.0549468020056255,0.0720212754991599,0.0871532376861468,0.151327132647132,0.166033775020391,423394,81.9000015258789,3.3,52543,1.12704480296813,NA,NA,NA,1727430,2229183,17552539,23616048,55402,58528,66565,81770,93541,97013,135910,0,0,0.228174603174603,0.178680981595092,6.25382881157547,6.90775527898214,NA,NA,521600,NA,NA,0,0.443272849748745,0.303104977821587,49730,352.956746430726,170677,0.0447214960788257,1,1,41.2999992370605,44.7000007629395,43.4000015258789,48.9000015258789,43.7999992370605,0,44.2000007629395,0,42.2999992370605,50.2000007629395,47.5999984741211,46.5999984741211,46.4000015258789,47.5,31.2999992370605,37.7999992370605,34.2999992370605,39.7999992370605,39.9000015258789,41.7999992370605,28.8999996185303,25.2999992370605,26.6000003814697,38.9000015258789,57.7999992370605,55.5,54.5999984741211,49,45.7099990844727,38.8300018310547,48.2200012207031,64.8000030517578,43.4000015258789,9.10142935890357,0,NA,0,44354.5757279407,1.19263891736723,81431,68278,49495,49347,3.75,61.6666666666667,76.25,8,4,6,4
"NJ",34007,"Camden",0,-74.9598889425119,39.803744999385,0.0620009104945893,222,13.878436088562,0.432746400016321,0.290647482014388,26773.5921111894,173.90094900891,107.514488723019,43305.354764864,0.074701802246278,1,1,0,0,0.400745454545455,0,0.0959019764899444,0.0635511369601277,0.0701255635892964,0.11465928541216,0.180886641044383,0.195540993308764,508932,75.5,4.6,41441,1.49249686180532,NA,NA,NA,351303,708479,5992105,8793480,62942,87687,142029,190508,252312,255727,300743,0,0,0.194428733031674,0.138733183856502,6.51619307604296,7.15148546390474,NA,NA,142080,NA,NA,0,0.433620901355372,0.290647482014389,34457,173.90094900891,55733,0.074701802246278,1,1,NA,45.4000015258789,38.2999992370605,45.4000015258789,37.7999992370605,0,45.2999992370605,0,28.6000003814697,44.2000007629395,42.2999992370605,42,41.7999992370605,46.4000015258789,27.1000003814697,30,32.7999992370605,33.7999992370605,36.5999984741211,41.4000015258789,28.7999992370605,24.2000007629395,29.7000007629395,44.4000015258789,69.6999969482422,65.8000030517578,66.8000030517578,54.7999992370605,52.7000007629395,46.689998626709,54.7299995422363,67.0800018310547,51.5999984741211,10.1726534733554,0,NA,0,24773.5565278768,1.65766209403213,70691,42645,61382,57699,12.8061367256775,58.7373111515024,69.4989637149206,25.3024998903275,12.3024998903275,24.3024998903275,12.3024998903275
"NJ",34009,"Cape May",0,-74.8007719678763,39.1488290364067,0.0771504862932086,255,5.58023500442505,0.494742948484377,0.706896551724138,7130,205.105189340813,74.8873412535846,19528,0.038288920056101,0,1,0,0,0.430803846153846,0,0.0511438495628219,0.0801644398766701,0.0905287181437809,0.080128958592202,0.0506029748060122,0.0469336349149231,102326,74,9.8,36211,1.52962012505873,NA,NA,NA,174903,196100,1462400,1683430,9765,11268,19745,19460,29486,28919,37131,0,0,0.105337078651685,0.0571933962264151,5.92692602597041,6.80239476332431,NA,NA,169600,NA,NA,0,0.494742948484377,0.706896551724138,7130,205.105189340813,19528,0.038288920056101,0,1,21.7999992370605,28.7000007629395,25.6000003814697,36.9000015258789,31.6000003814697,0,42.2999992370605,0,31.6000003814697,45.0999984741211,42.9000015258789,41.7000007629395,40.2999992370605,43.9000015258789,28.5,31.2000007629395,29.1000003814697,33.5,42.2000007629395,41.0999984741211,26.8999996185303,23.2000007629395,23.3999996185303,41,52.2000007629395,47.2999992370605,45.2000007629395,34.5999984741211,31.4400005340576,25.8400001525879,38.6500015258789,56.6399993896484,43.2999992370605,11.4885647795979,0,NA,0,6857,1.47171519082818,58536,39774,12041,12354,12.5877235089516,63.3624132597948,74.117343017808,13.3574002385139,12.4140002131462,12.4140002131462,13.3574002385139
"NJ",34013,"Essex",0,-74.2470469625984,40.7871810048063,0.0357877233320028,126,48.701732635498,0.490868775235877,0.83271719038817,98877,53.9263428299807,158.325167765307,33678,0.0177695520697432,1,1,8.11359026369168e-05,0,0.26395,0,0.0176516800033371,0.044404981528595,0.0821362887238159,0.300150754957602,0.412437486848455,0.408790398599945,793633,70.0999984741211,5.6,39823,1.86588653351305,NA,NA,NA,519745,403680,5332075,8810100,189929,256098,512886,652089,833513,837340,905949,0,0,0.128173828125,0.0984251968503937,6.58479139238572,7.17011954344963,NA,NA,81280,NA,NA,0,0.490868775235877,0.83271719038817,98877,53.9263428299807,33678,0.0177695520697432,1,1,37.7999992370605,39.9000015258789,38.4000015258789,47.2999992370605,42.9000015258789,0,49.5999984741211,0,40.4000015258789,47,45.7000007629395,47,49.2000007629395,50,31.2999992370605,35.0999984741211,31.6000003814697,34.7000007629395,32.5999984741211,37.7999992370605,25,22.2999992370605,41,45.5999984741211,54.7000007629395,44.9000015258789,48.2999992370605,45.2999992370605,44.2799987792969,37.6800003051758,55.3499984741211,69.870002746582,52.4000015258789,5.228810647341,0,NA,0,97120,2.11208489520089,80010,37882,109350,102167,0,78.2135198328552,50,7.80540001392365,0.59960001707077,6.20270001888275,0.59960001707077
"NJ",34027,"Morris",2.88375580355855e-05,-74.5443583348341,40.8620441902049,0.133096153684498,469,91.1524276733398,0.496693961018762,0.463072043497961,34677,301.699281944805,76.874093450802,136093,0.0197825648124117,1,1,0.000630015253000862,2.88375580355855e-05,NA,0,0.0169923731367504,0.0225046557186737,0.0254748194572583,0.0221226014072092,0.0280320366132723,0.0312020086293055,470212,87,2.7,67919,1.47200468004001,NA,NA,NA,1090484,1401712,10462026,15000520,50861,54101,74704,82694,110445,125732,164371,0,0,0.188969017094017,0.116447368421053,6.65544035036765,7.12929754892937,NA,NA,304000,NA,NA,2.88375580355855e-05,0.496693961018762,0.463072043497961,34677,301.699281944805,136093,0.0197825648124117,1,1,46,45.5999984741211,44.9000015258789,52.0999984741211,50,0,52.7000007629395,0,41.2999992370605,49.7000007629395,46.2000007629395,45,47,47.2000007629395,35.4000015258789,40.7999992370605,33.5999984741211,33.7999992370605,40.0999984741211,43.2000007629395,25.1000003814697,22.6000003814697,31.2999992370605,37.7999992370605,43.0999984741211,38.2000007629395,35,30.1000003814697,27.3099994659424,20.2099990844727,36.2200012207031,57.1500015258789,48.7000007629395,6.04118463093273,0,NA,1,33990,1.39408323676826,99854,71627,45174,44174,-10.525250404708,65.0267550220115,47.3069365845463,10.6334999799728,7.63349997997284,10.6334999799728,7.63349997997284
"NJ",34035,"Somerset",0.000408033730788412,-74.6163500624013,40.5636544165456,0.0840251962254978,305,46.852165222168,0.410207967677583,0.232272473478504,22057,540.527678288072,77.9757813981779,152899,0.0719952849435553,1,1,0.00157424334755231,0.000408033730788412,0.135719230769231,0,0.0648234793704806,0.0254422704257048,0.0245059819868262,0.0361240497650878,0.0752832027967327,0.0894838055428451,297490,86.3000030517578,2.3,74586,1.25839446724623,NA,NA,NA,1091906,1524405,11922419,17189580,27162,28311,38820,47991,65132,74390,99052,0,0,0.386298859934853,0.283299180327869,6.30991827822652,7.09007683577609,NA,NA,195200,NA,NA,0.000408033730788412,0.410207967677583,0.232272473478504,22057,540.527678288072,152899,0.0719952849435553,1,1,43.9000015258789,48,44.4000015258789,48.0999984741211,47.9000015258789,0,54.7000007629395,0,45.0999984741211,51.2999992370605,49.2000007629395,50.2000007629395,49.7000007629395,49.0999984741211,35.7999992370605,40.4000015258789,39.7000007629395,38.5999984741211,42.5,43.2000007629395,27.2000007629395,22.7000007629395,33,43.7000007629395,50.0999984741211,44.9000015258789,41.5999984741211,38.2999992370605,36.5099983215332,27.5200004577637,43.9199981689453,60.4099998474121,54,8.30130482469537,0,NA,9,20460,1.30589490391996,100375,76863,30374,30427,9.26296611757074,64.1746656281218,73.4376317456925,8.78249996900558,8.78249996900558,8.78249996900558,8.78249996900558
"NJ",34039,"Union",0,-74.3087822435137,40.660026843186,0.0290585743602736,103,37.4947204589844,0.494491770765701,0.668824163969795,27780,171.711663066955,84.9476439790576,56154,0.0311375089992801,1,1,NA,0,0.35144,0,0.0309610836379273,0.0404032834225133,0.0599950052384085,0.111804844637241,0.207817185637108,0.220527904059467,522541,75.1999969482422,4.7,50254,1.31238653513856,NA,NA,NA,309958,373354,4770150,8893600,55571,72467,140197,200157,305209,328344,398138,0,0,0.145631067961165,0.100121359223301,6.47697236288968,7.3132203870903,NA,NA,65920,NA,NA,0,0.494491770765701,0.668824163969795,27780,171.711663066955,56154,0.0311375089992801,1,1,NA,NA,NA,NA,NA,0,54.5999984741211,0,48.9000015258789,53.7000007629395,50,50.9000015258789,52.2999992370605,50.7999992370605,31.8999996185303,36.0999984741211,36.2999992370605,33.7000007629395,38.5,36.5999984741211,22.2999992370605,19.8999996185303,35.2999992370605,41.7999992370605,53.5999984741211,46.4000015258789,46.0999984741211,41.2000007629395,38.5400009155273,31.2000007629395,48.9700012207031,66.1600036621094,55.5999984741211,6.58503930130499,0,NA,0,26915,1.54562601380663,81946,53018,59484,53344,0.966166723871931,57.722722597285,65.5435143809568,21.3281000256538,12.3281000256538,21.3281000256538,12.3281000256538
"NM",35043,"Sandoval",0,-106.56184093084,35.7697217215957,0.957930242810515,3709,NA,NA,NA,2320.69402279848,27.4168224045827,17.7130950158423,3592.03492227284,0.00250904718962754,0,0,NA,NA,0.0158445652173913,NA,NA,0.00101545752002708,0.000287811195855519,0.0010862108392408,0.0170730079636962,0.0212829029879676,89908,79.3000030517578,4,40139,1.20726820856157,NA,NA,NA,NA,NA,NA,NA,NA,NA,8579,8863,11144,13898,12438,0,0,0.00102499344004198,0.000242185481787652,NA,6.17378610390194,NA,NA,2477440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1000003814697,54.5,42.5,40.4000015258789,40.5,53.5,53.7999992370605,50.9000015258789,48.7000007629395,52.2999992370605,47.5,44.2799987792969,64.870002746582,75.379997253418,NA,3.08273369366062,0,NA,0,2280.40883979639,0.830624895292344,59496,71628,15205,17897,-1.42135708539154,67.4985777048688,65.945688132748,61.2548995614052,56.1779995560646,56.1779995560646,56.6413995623589
"NY",36005,"Bronx",0,-73.8175323661068,40.851153443309,0.0135710346707989,42,NA,0.49952085495655,0.421894218942189,8187.13500993976,358.419088012704,152.353875533492,19260.5895545756,0.0228147582339166,1,1,NA,NA,0.434066666666667,0,NA,0.00656133199274333,0.0168701616320514,0.242971819352595,0.356437924436274,0.364736901382419,1332650,58.5,8.2,24031,1.08362406174014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732016,1265258,1394711,1451277,0,0,0.0190548780487805,0.0038109756097561,6.88499829185952,7.13886699994552,NA,NA,26240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7000007629395,24.3999996185303,33.5999984741211,67.6999969482422,70.3000030517578,67.0999984741211,53.7000007629395,39.9000015258789,45.9000015258789,47.7000007629395,48.1599998474121,56.439998626709,67.7900009155273,NA,2.4726956890457,0,NA,0,8000.34750405955,1.12644929508464,41388,36742,1164315,163496,28.31268138439,58.4427513157247,84.7361525677805,19.0840000510216,9.57940000295639,15.5794000029564,9.57940000295639
"NY",36029,"Erie",0,-78.7324639520423,42.7638755767113,0.300356674599154,1044,102.365768432617,0.501766317086671,0.539958192635472,141971,140.417500757197,54.6604507691042,364710,0.00618436159497362,1,1,0,0,NA,0,0.00480136990134248,0.00780540990218816,0.0249606388961606,0.0891233067891882,0.129994264757725,0.134848319986072,950265,76.4000015258789,5.2,36711,2.01268063929563,NA,NA,NA,2467395,4677025,19935213,34577979,219884,322981,528985,634688,762408,798377,899238,0,0,0.441472960151803,0.286357591876209,6.62007320653036,7.09007683577609,NA,NA,661760,NA,NA,0,0.501766317086671,0.539958192635472,141971,140.417500757197,364710,0.00618436159497362,1,1,35.0999984741211,40.7999992370605,25.1000003814697,45.2000007629395,37.7999992370605,46.7000007629395,50.5999984741211,0,41.0999984741211,48.9000015258789,45.7999992370605,47.7000007629395,47.7000007629395,47.4000015258789,38.7000007629395,46,41,45.2999992370605,39.4000015258789,44.5,25.6000003814697,21.2999992370605,44.9000015258789,46.2999992370605,52,46.0999984741211,46.0999984741211,50.5999984741211,41.7099990844727,35.0499992370605,53.6800003051758,69.25,0,5.35270425786992,0,NA,0,141093,2.21401883708259,56887,25694,120217,118356,10.7413720560709,61.8802819138347,71.5241095305532,179.823200196028,119.203300148249,169.765500158072,120.203300148249
"NY",36047,"Kings",0,-73.9387349228524,40.6387885637081,0.022976674172478,71,10.9544687271118,0.555059819323259,0.55705996131528,279122,22.3842979055753,390.350493564913,16006,0.0179097312286384,1,1,0,0,0.429175,0,0.0134620559581445,0.0158108876729378,0.0397522871008807,0.251736071075526,0.36439399900865,0.343387631253244,2465326,63.7000007629395,8,26108,1.21651704376056,NA,NA,NA,215171,289216,6247950,6808865,599495,838547,1634351,2018356,2560401,2698285,2738175,0,0,0.00440140845070423,0.00220070422535211,6.68461172766793,7.09007683577609,NA,NA,45440,NA,NA,0,0.555059819323259,0.55705996131528,279122,22.3842979055753,16006,0.0179097312286384,1,1,48.7999992370605,47.2999992370605,36.9000015258789,55.4000015258789,46.2000007629395,56.4000015258789,55.2000007629395,0,53.2999992370605,59.5,53.9000015258789,54.7999992370605,53.5999984741211,56.7999992370605,39.7000007629395,48.2999992370605,47.5,40.9000015258789,44.7999992370605,48.7999992370605,25.8999996185303,31.8999996185303,59.5,66.9000015258789,63.5,53.7000007629395,40.7000007629395,46.5999984741211,47.3300018310547,46.75,56.25,68.7600021362305,0,2.1472667232938,0,NA,0,274123,1.35032635333511,55651,41213,2274742,229436,-0.673151885497108,66.8091350925251,74.5129585564982,52.5749000310898,15.1421999335289,37.9346999526024,18.1421999335289
"NY",36059,"Nassau",0,-73.5861452949458,40.7376758096526,0.0899378418926235,287,24.0301570892334,0.52274081650002,0.634488448844884,41289.6628381508,315.20883065289,156.537935689315,83141.9315960353,0.059016222055723,1,1,NA,NA,0.211689285714286,0,NA,0.0240723120837298,0.0325164475301661,0.045973554102347,0.100913120886235,0.111269458288417,1334544,84.1999969482422,3,61026,1.17724173256075,NA,NA,NA,NA,NA,NA,NA,NA,NA,83930,126120,303053,406748,672765,0,0,0.258854166666667,0.222969890510949,6.30991827822652,7.3132203870903,NA,NA,175360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7000007629395,38.5,31.3999996185303,38.0999984741211,37.4000015258789,19.7999992370605,22,35.4000015258789,42.7999992370605,42,31.3999996185303,28.5,25.2999992370605,27,28.7999992370605,41.3499984741211,55.9599990844727,NA,4.13064104620772,0,NA,0,38852.9029274886,1.26988171288603,103169,81243,1114656,100280,7.82470571078077,67.2707156761329,72.2659233353692,25.1768997907639,15.4254997968674,20.4254997968674,15.4254997968674
"NY",36061,"New York",0,-74.0054732126515,40.7352163828806,0.00915369537829573,23,17.6506595611572,0.53544900522586,0.974576271186441,813669,11.7509085389759,7499.09803921569,1275,0.0154534583473132,1,1,0,0,0.3895,0,0.0138725575511625,0.0477793689689125,0.157871427634127,0.249147120346386,0.173889454493412,0.155552809083703,1537195,75.3000030517578,5.9,38224,2.6378448746483,NA,NA,NA,77000,188750,9561350,9144475,1206299,1515301,2762522,2284103,1867312,1889924,1960101,0,0,0,0,6.63987583382654,6.94697599213542,NA,NA,14080,NA,NA,0,0.53544900522586,0.974576271186441,813669,11.7509085389759,1275,0.0154534583473132,1,1,50.9000015258789,51.5999984741211,35.7000007629395,59.5,52.5999984741211,65.1999969482422,66.8000030517578,0,58.7000007629395,65.6999969482422,59.9000015258789,58.4000015258789,59.7000007629395,61.5,44,52.5,51.5,46.2000007629395,47.7999992370605,52.5,29.1000003814697,39.5,60.7999992370605,66.9000015258789,67.5,52.7999992370605,45.2999992370605,45.0999984741211,48.1599998474121,47.810001373291,54.560001373291,73.620002746582,0,1.29123810608926,0,NA,0,801088,2.91730200017939,97575,33447,1238687,244333,9.20752483856553,67.8090112715049,70.3702583748636,52.6836000680923,27.1182000637054,42.1182000637054,28.1182000637054
"NY",36063,"Niagara",0,-78.7455094389702,43.200068145372,0.15288014313102,523,39.7673149108887,0.469700578819768,0.408044212465459,50399,265.858132105796,57.7878679403964,231865,0.0102581400424612,1,1,0,0,NA,0,0.00888236810278169,0.00539151678530812,0.00765723565049029,0.0404972000678771,0.0614975937701846,0.0686056664002698,219846,75.8000030517578,6.1,36218,2.13988941972194,NA,NA,NA,1818502,2746917,13398984,25621272,54173,62491,92036,118705,149329,160110,189992,0,0,0.792389774859287,0.661218869731801,6.85224256905188,7.09007683577609,NA,NA,334080,NA,NA,0,0.469700578819768,0.408044212465459,50399,265.858132105796,231865,0.0102581400424612,1,1,42.2000007629395,43.0999984741211,21.1000003814697,39,24,42.7999992370605,47,0,44.9000015258789,51,47.4000015258789,49,45.9000015258789,47.0999984741211,41.5999984741211,43.9000015258789,39.4000015258789,42.0999984741211,40.5999984741211,39.4000015258789,23.8999996185303,21,32.2000007629395,39.2000007629395,47.0999984741211,43.7999992370605,42.7000007629395,46.2999992370605,38.0099983215332,30.7999992370605,48.060001373291,66.9499969482422,0,4.62448368479,0,NA,0,49882,1.91369786839666,51622,26975,26510,24961,27.8386584027263,59.5608189534532,81.9763951686023,34.7294998168945,17.7294998168945,31.7294998168945,17.7294998168945
"NY",36081,"Queens",0,-73.8193554194459,40.7028425243118,0.0350306883690005,109,13.7569007873535,0.52235756629079,0.634488448844884,16101.3371618492,315.20883065289,156.537935689315,32422.0684039647,0.059016222055723,1,1,0,0,0.4315875,0,0.0513664756175223,0.0109158668093689,0.0199516967033848,0.130881569107487,0.200140487552812,0.191275739424276,2229379,71.0999984741211,6.1,35820,1.01067062562342,NA,NA,NA,1348919,1789195,18090150,26729700,90574,128059,284041,469042,1079129,1297634,1550849,0,0,0.0593171296296296,0.0665509259259259,6.65929391968364,7.3132203870903,NA,NA,69120,NA,NA,0,0.522920782423474,0.634488448844885,57391,315.20883065289,115564,0.059016222055723,1,1,50.2000007629395,51.9000015258789,28.7999992370605,56.5999984741211,35.2000007629395,53.9000015258789,55.7999992370605,0,48.2000007629395,58.7999992370605,55.7000007629395,53.7999992370605,52.9000015258789,54.0999984741211,37.2000007629395,52.5999984741211,53.2999992370605,46.2000007629395,50.2999992370605,45.7000007629395,25.7000007629395,31,53.4000015258789,61.5,61.5999984741211,42.2999992370605,35.0999984741211,39.0999984741211,35.6699981689453,35.4300003051758,47.7799987792969,61.75,0,3.816767374598,0,NA,0,15151.0970725114,1.02829569781092,59563,57924,2249070,240648,8.86759945449736,64.4553944163833,74.7170659541794,30.5492000579834,19.5664000511169,24.5664000511169,19.5664000511169
"NY",36085,"Richmond",0,-74.1523802624399,40.5807290723191,0.0162995395999997,58,23.095027923584,0.531899279069688,0.685185185185185,25492,130.542915424447,337.779131140885,9852,0.0258512474501804,0,1,0,0,0.433466666666667,0,0.0238275454903267,0.0128635298761703,0.0194736329188665,0.0534519348909942,0.0967124003894278,0.106366138288567,443728,78.5999984741211,5.8,51141,1.73849690961751,NA,NA,NA,149651,229230,3327800,4328609,38991,51693,85969,116531,158346,174441,191555,0,0,0.0740131578947369,0.0219298245614035,6.26909628370626,7.17011954344963,NA,NA,36480,NA,NA,0,0.531899279069688,0.685185185185185,25492,130.542915424447,9852,0.0258512474501804,0,1,48.5,50.2999992370605,41.2999992370605,52.9000015258789,47.9000015258789,62.7000007629395,64.6999969482422,0,48.2000007629395,60.0999984741211,59.2999992370605,60.7000007629395,57.4000015258789,57,39.7999992370605,51.2000007629395,49,49.0999984741211,53.5999984741211,53.5999984741211,33.2000007629395,42,53.4000015258789,61.0999984741211,62.5,45.2999992370605,37.7000007629395,40.2999992370605,31.3700008392334,21.5300006866455,39.9599990844727,52.560001373291,0,6.7521279541245,0,NA,0,24833,1.67822589181751,79271,47235,38636,36277,43.3333333333333,62.5,95,11.6816999912262,3,4,4
"NY",36087,"Rockland",0,-74.0240219083532,41.1523726735837,0.0553767705820003,174,92.8704452514648,0.416530255607075,0.503926701570681,22492,208.663080206296,113.522567848677,41342,0.0244086786412947,1,1,0,0,0.08614375,0,0.0288739935747432,0.0322956002458944,0.0429565990223671,0.0571023431621162,0.10975299299397,0.118894917016109,286753,83.3000030517578,3.4,58362,1.33169324737021,NA,NA,NA,359705,408906,4693250,5933900,27690,35162,46873,45548,59599,74261,89276,0,0,0.180828651685393,0.151127049180328,6.46458830368996,7.0825485693553,NA,NA,117120,NA,NA,0,0.416530255607075,0.503926701570681,22492,208.663080206296,41342,0.0244086786412947,1,1,72.1999969482422,67.9000015258789,47.5999984741211,70.9000015258789,48.7000007629395,62.7000007629395,61.2999992370605,0,52.2999992370605,59.5999984741211,55.7999992370605,57.4000015258789,54.7000007629395,53.4000015258789,39.4000015258789,48.2000007629395,48.5999984741211,42.7000007629395,46.9000015258789,46.2999992370605,29.8999996185303,28.7999992370605,37.5,47.7000007629395,48.4000015258789,38.9000015258789,35.5,35.4000015258789,31.6100006103516,26.9500007629395,42.3800010681152,60.0200004577637,0,6.22181560177751,0,NA,0,21943,1.18186462324393,87913,74385,25370,22356,14.375,67.8947368421053,80.625,24,8,19,8
"NY",36097,"Schuyler",0,-76.8752016175377,42.3937716507511,0.0969153340795033,329,103.678810119629,0.48378620820991,0.411714039621016,18840,435.648195329087,55.7453577298722,147234,0.00530785562632696,1,1,NA,0,NA,0,0.00979514455737532,0.00961978928080623,0.00678018337314123,0.00477982912110892,0.0145131086142322,0.00866815679005615,19224,74.1999969482422,5.8,32241,0.678682352941177,NA,NA,NA,1076662,1554379,8207612,11819673,18842,16711,14004,13098,12909,12979,14182,0,0,0.206759818731118,0.151599702380952,NA,6.87935580446044,NA,NA,215040,NA,NA,0,0.48378620820991,0.411714039621016,18840,435.648195329087,147234,0.00530785562632696,0,1,NA,NA,NA,NA,24.6000003814697,40.0999984741211,42.2999992370605,0,44.5999984741211,42.7999992370605,43.7999992370605,41.4000015258789,40.2999992370605,34.0999984741211,36,40.2999992370605,37.0999984741211,39.7000007629395,37.5,43.5999984741211,22.8999996185303,25.6000003814697,26.2999992370605,32.7999992370605,33.9000015258789,28.2999992370605,24.8999996185303,28,22.3899993896484,19.8799991607666,28.6399993896484,55.4099998474121,0,5.83562025443136,0,NA,0,18740,NA,49274,NA,1954,2582,11.1181576224454,64.8807677665715,71.6403914722927,238.730599910021,130.071999937296,230.071999937296,130.071999937296
"NY",36103,"Suffolk",0,-72.3163103479703,41.0756513599498,0.321514860508279,912,19.1792755126953,0.51378223932401,0.622104566512244,43275,292.130329289428,84.7417248729739,149182,0.0415482380127094,1,1,0,0,0.017471875,0,0.038487767453755,0.025524735591314,0.0440880646550632,0.0475448475469968,0.069434375416118,0.0744795258981485,1419369,82.1999969482422,3.6,53560,1.26898565104564,NA,NA,NA,1314027,1930587,12641940,16324870,53888,62491,96138,110246,161055,197355,276129,0,0,0.312330531453362,0.16508152173913,6.30991827822652,7.09007683577609,NA,NA,588800,NA,NA,0,0.51378223932401,0.622104566512244,43275,292.130329289428,149182,0.0415482380127094,1,1,59,57.4000015258789,22.7000007629395,63.2999992370605,31.8999996185303,48.4000015258789,48.2999992370605,0,39.5,50.2999992370605,47.9000015258789,50.2000007629395,46.2999992370605,44.2000007629395,27.5,35.9000015258789,39.0999984741211,33.0999984741211,40.0999984741211,39.0999984741211,24.2000007629395,22,30.7999992370605,42.5,38.5999984741211,31.5,28.3999996185303,26.2999992370605,23.4899997711182,21.1200008392334,38.1599998474121,52.1199989318848,0,8.22662813959399,0,NA,0,41461,1.34193963876936,91684,68322,1131359,124464,3.82764115004584,55.2208989688434,57.3827302393106,33.4849998950958,29.4849998950958,33.4849998950958,29.4849998950958
